,Temperature,Humidity,Device_Usage,Signal_Strength,Anomaly
1156,18.96512763232684,57.82095847330498,82,3,0
1157,37.02176897997321,79.58055147981872,72,5,0
1158,36.7960881936308,87.03421523908115,27,3,0
1159,15.731182075863979,59.60214654293024,34,2,0
1160,35.64541876411907,56.012292941792595,9,5,0
1161,18.22174668683613,25.953946984246876,64,1,0
1162,23.377971356478547,58.42109610798198,41,2,0
1163,33.5877064072902,46.598535527577624,84,4,0
1164,19.018997401207706,62.499469661850384,8,4,0
1165,35.44917560297655,47.21084435135827,59,2,0
1166,35.80335444894355,36.82093864152567,14,4,0
1167,27.686693344020906,26.647569265986355,98,2,0
1168,15.159646792920839,42.0442911212227,56,1,0
1169,22.17595332937282,26.76513840014266,68,2,0
1170,30.423172959393554,32.38278655767888,21,5,0
1171,39.529654450685584,89.11353110056821,63,5,0
1172,30.79533817541671,51.087248983463304,40,3,0
1173,21.495089526603994,57.23102365535116,86,4,0
1174,30.85014257749028,81.15329701160508,70,4,1
1175,28.499634492896387,89.68982303434815,55,2,0
1176,34.49613487877859,60.79001145412771,22,4,0
1177,17.67451597067396,76.87316747309202,24,5,0
1178,34.025697562550704,42.88587170356727,90,1,0
1179,28.531664466902757,41.402077021310376,5,2,0
1180,39.07480009647487,48.189260469619214,33,4,0
1181,23.54680415096715,67.07550838715544,62,5,0
1182,30.815547328348703,67.75341824785691,8,3,0
1183,38.30070263775043,42.06676042546155,59,4,0
1184,17.56274319976698,29.32469468956401,48,1,0
1185,38.43071218091128,64.2677379525856,96,1,0
1186,32.197143057520336,28.982810353213516,50,4,1
1187,16.695926477629296,60.494475576053105,59,4,0
1188,22.524089173670404,68.53954896394163,69,5,0
1189,32.704302216132035,69.04280474761161,36,4,0
1190,16.683765036719294,72.74304774617177,30,3,0
1191,29.55426150440683,81.10015950959652,97,5,0
1192,23.64707642382392,54.99712943753519,40,2,0
1193,30.522887944186927,71.11744326706997,61,3,0
1194,16.14355084531282,63.34209147560857,92,5,1
1195,36.78842015380941,33.06479578583778,57,5,0
1196,39.33722422943492,21.79827514085857,13,1,0
1197,39.22194638214229,39.91789699738536,35,5,0
1198,33.741295793573116,51.01235944363336,35,3,1
1199,18.2521560032658,63.19741611000594,78,4,0
1200,33.95657989822556,79.49715313522438,7,3,0
1201,15.614672911470038,33.737200169431595,25,2,1
1202,15.553088788224931,28.788485292893398,35,5,0
1203,23.09025547873853,87.44359632320293,47,5,0
1204,27.216079760116642,27.5631191563485,84,5,0
1205,34.26018544519483,53.49437490750324,27,5,1
1206,32.08238441516263,60.989461015531134,67,1,0
1207,26.14756765941871,57.89620946352068,61,1,0
1208,21.840666657041645,26.022250992306024,79,4,0
1209,39.92811250394278,23.991883980253355,85,5,0
1210,25.654532555899323,27.383839922272497,75,2,1
1211,26.284675608241887,60.99113787108288,79,4,0
1212,19.090595529791727,58.10414213440248,50,5,0
1213,34.87023871874823,36.36185544257209,41,1,1
1214,32.34205564453721,64.64418992919141,100,2,0
1215,20.51924031971901,77.40472514389546,28,4,0
1216,17.059526140396066,22.910527189261565,81,2,1
1217,32.012482551867826,54.86909604836297,9,5,0
1218,31.36278035702838,68.25172884718832,38,3,0
1219,21.831488174955233,37.6618348948781,81,2,0
1220,38.771589056260254,41.54396337052044,0,2,0
1221,18.776447294522505,62.95465320925687,38,1,1
1222,25.80837002606505,82.85547054106158,20,5,0
1223,38.59039800418997,76.69470942120296,64,2,0
1224,25.493182923153057,60.819115336970846,14,5,0
1225,30.96314869160214,71.11552024300744,3,1,0
1226,24.939859949069856,45.537572914545905,59,5,0
1227,21.85538005871675,64.86758696691304,60,1,0
1228,39.599441198995706,52.63271137892899,19,1,1
1229,25.233350157876075,33.295529552029265,9,4,0
1230,37.352480091978364,69.121679171408,86,5,0
1231,20.748865147277154,58.95252461441754,33,3,0
1232,20.327617600627082,45.103510736751396,47,4,0
1233,15.778352072112783,83.79374330550415,32,1,0
1234,31.291670634397125,21.465388247871328,97,3,0
1235,24.21315859309403,42.10412058746472,60,2,0
1236,36.608956245990925,23.98169784443526,9,2,0
1237,26.83024766728893,73.65691213551389,53,4,0
1238,39.20483569786804,69.14752178796547,83,3,1
1239,19.63813789257803,43.19465531154219,64,5,0
1240,36.71557919889027,67.29640315449511,76,3,0
1241,34.41492131979354,47.71560583371649,0,4,0
1242,34.2730461161013,72.9377653995704,4,5,0
1243,36.11958070292219,51.79285639156943,79,5,0
1244,34.02559977357497,48.85958094821659,14,2,0
1245,30.655508040785385,85.43109408418107,27,3,0
1246,18.28112194205969,37.56153699234902,94,5,0
1247,15.813154487281299,28.43131379975958,22,4,0
1248,38.02119619539217,60.91801792816207,16,2,0
1249,30.41625786301845,87.85252685989252,97,5,0
1250,34.91343227440441,46.44874496090307,12,3,0
1251,27.038058787813753,24.342573454014705,13,2,0
1252,17.93270472405986,43.75136871166972,10,3,0
1253,18.129644805063762,55.41521580236909,27,3,0
1254,32.13913218072429,31.334610464254958,41,3,0
1255,25.757647372486566,66.06715526395445,95,2,0
1256,20.013118167508416,89.84245723071405,98,5,0
1257,27.289863668535922,51.62176331870107,60,1,0
1258,16.605223426878354,44.83099897111488,63,5,1
1259,29.549285047859968,48.049291678412665,30,2,0
1260,21.724835110877443,28.06023248766408,80,1,0
1261,34.93897751592971,81.82915209983567,72,1,0
1262,22.759048973089342,49.037795886494635,9,1,0
1263,26.38050372704503,47.109208799738894,7,4,0
1264,15.290513497702516,66.1783191051332,20,2,0
1265,16.81117219486397,50.94233946517865,76,4,0
1266,24.81233891016712,65.37634281654923,58,1,0
1267,26.998470867928088,24.301240309155126,49,4,0
1268,30.000513702982595,76.96063406055592,68,4,0
1269,22.29156446773258,85.83527670155819,69,2,0
1270,32.37454715316356,65.41357703115702,29,3,0
1271,36.503059929730114,86.81961502011676,94,4,0
1272,34.496274722333744,30.60026200589743,16,4,0
1273,15.990470633708929,53.41913326362476,74,1,0
1274,27.012673681445726,62.12647137618131,19,1,0
1275,17.623254460454373,60.72156531948307,47,1,0
1276,21.051125396563187,48.10232453623303,72,5,0
1277,39.66656483167866,43.6659086556383,1,4,0
1278,18.56238857253783,28.877681578529316,36,1,1
1279,27.472203836283903,47.421971539359475,0,2,0
1280,30.45389335795298,31.386257057383958,3,5,0
1281,32.561624263602596,71.4055973544553,99,3,0
1282,28.991217087172853,34.6181654846213,53,4,0
1283,15.244271185479592,24.09957136991737,24,4,0
1284,23.1615327060998,58.6656296472064,2,2,1
1285,27.942791084617788,61.666081290358115,8,3,0
1286,17.196662478620834,81.03391428963539,85,3,1
1287,23.76567328022952,60.38871286923773,86,5,0
1288,15.830077719784164,44.183659760641206,75,4,0
1289,16.964462428875517,76.21083170684244,73,1,0
1290,24.9230819050399,57.819522523119474,33,2,0
1291,18.31789385107651,25.54961992418342,42,2,0
1292,29.188521206538955,59.609539221927264,73,2,0
1293,32.236624228431644,83.56129817951637,93,2,0
1294,35.01466747772707,47.74188378487544,21,1,0
1295,20.003756106120253,40.742806132986004,69,1,0
1296,19.187064556476745,30.042861991261404,1,5,0
1297,17.614196008360008,30.601186535475012,93,4,1
1298,30.910756238590917,50.29400390392732,65,1,0
1299,32.66189316217253,61.69758769130707,31,5,0
1300,15.789653620641051,25.64307836187212,15,3,1
1301,38.405306156092244,85.7698012317616,75,4,0
1302,16.29928209128681,72.85935322116372,0,1,0
1303,28.53240838252676,61.063674279856386,71,3,0
1304,32.72651298627291,77.99070696572936,47,5,0
1305,36.77422809365214,25.61307297684793,49,1,0
1306,32.85217330331069,53.37872144131871,12,1,0
1307,35.04320207674479,64.10651888031643,14,3,0
1308,23.486254813570152,78.00570342828024,52,1,0
1309,35.3706278436628,74.84286920344874,43,2,1
1310,17.00287115961688,39.39484747993798,7,1,0
1311,37.37041640151319,85.8616118691443,73,4,0
1312,28.689809403843405,28.704208900160925,45,3,0
1313,35.43244424906234,81.25935330348065,68,4,0
1314,26.307957112957503,87.9658174723233,18,5,1
1315,31.089442379913123,32.40074662558379,37,4,0
1316,28.160066523402833,70.54462449426497,10,2,1
1317,33.2897380438833,22.819986314459893,42,2,0
1318,17.04074955076474,48.37959775974085,19,4,0
1319,16.508802099764097,56.13983094383718,19,5,0
1320,21.177580850253662,60.64516581367439,20,1,1
1321,18.98861700282971,85.51560737739916,81,2,0
1322,36.794589164805046,67.05754811059363,56,4,0
1323,20.480349683951108,53.68945658534659,49,4,0
1324,39.39663139547828,76.67725253861225,73,4,0
1325,23.422394794277672,86.53729746680862,97,1,1
1326,19.55294789221748,21.54463040776036,25,3,0
1327,34.74246267856198,88.7764890579227,29,5,0
1328,31.467694387521902,26.029249734457622,72,3,0
1329,27.454892911328475,77.00707454881329,30,5,0
1330,28.88408877344078,39.623432678598874,41,5,0
1331,32.980044456806596,29.25257604277102,67,4,0
1332,20.711368533282467,50.78989477996844,60,2,0
1333,39.90834790141855,65.07696056133295,60,4,0
1334,39.36982905366958,46.66662915164325,69,1,0
1335,31.258142158673422,23.819578579788928,77,5,0
1336,19.988561273228626,61.962279776110165,67,2,0
1337,32.00570606078229,83.16822932774724,89,5,0
1338,16.804960224479395,46.825075616307615,16,5,0
1339,15.766312555145152,35.143294434157895,18,4,0
1340,21.442072212780342,50.980414215297074,50,2,0
1341,26.565573918482908,23.385389773414662,69,2,0
1342,36.706812635209516,77.43413091361924,62,5,0
1343,33.1792267441577,77.84385676651307,92,2,0
1344,33.56766302999952,61.16003244007399,74,2,0
1345,25.637333361201883,44.71720222568726,79,4,1
1346,23.648374813674074,75.98483551120484,29,3,0
1347,24.27596907461507,58.8280917351857,24,1,0
1348,39.69123909340145,77.81526159850114,74,3,0
1349,16.002729785312063,64.20211548081144,70,2,0
1350,36.675787403061214,74.9083831248958,25,5,0
1351,29.466885214309833,61.8994095252432,55,1,0
1352,25.965385479739762,48.98987477509664,21,1,1
1353,33.13144151037841,87.05621019482963,88,5,1
1354,27.16672353561757,57.87796774151913,18,1,0
1355,36.83558095204151,62.356266297837685,30,5,0
1356,37.51754660028146,35.434134759032446,25,1,0
1357,25.543023171836385,63.79555525990936,41,3,0
1358,21.920694930876287,60.01253546380607,40,1,0
1359,29.808758214834057,32.93868785629175,99,4,0
1360,37.80908364041727,24.17109681472006,22,5,0
1361,20.266554725141663,62.305152380033974,46,1,0
1362,30.57416458908707,73.45845885452243,12,5,1
1363,30.789005502313014,56.638095964540575,88,4,0
1364,33.327825560382024,35.8740837723752,65,1,0
1365,18.289192128181494,66.65653836851244,65,1,0
1366,32.895624117052215,25.607400862672158,15,4,0
1367,37.72581301664103,50.92835933613682,72,4,0
1368,19.492077721756047,31.435673087889413,27,4,0
1369,20.93858312309694,32.912133574191834,76,5,0
1370,39.28487735104099,34.160576441074255,34,4,0
1371,19.524423817737244,47.06949399307845,40,5,1
1372,36.35962733423948,23.580514393427833,76,3,1
1373,27.30694641120087,47.845540865036874,30,1,0
1374,21.180776860079426,55.81952129802906,84,1,0
1375,36.768747531812785,53.83059994764277,31,2,0
1376,26.132631375066637,46.79488702821284,53,3,0
1377,27.870433848242257,78.74026256495267,97,4,1
1378,23.98083423499414,30.172868469435286,71,4,0
1379,29.823771285873185,55.398772064696175,58,3,0
1380,19.08809681462557,24.3428991869588,40,4,1
1381,24.77703841629402,24.980897521453684,65,2,0
1382,39.23530805838219,60.17060947739674,95,5,1
1383,21.45333581752819,59.62128974214747,53,1,0
1384,31.418416613532305,81.462345899112,39,3,0
1385,23.129751605617372,59.05115729620512,27,1,0
1386,34.33682814216502,87.18537142833951,36,5,0
1387,18.271841517958745,23.408639387995084,64,3,0
1388,39.24552612696362,26.860537934651873,73,5,0
1389,26.34473853459098,23.084610309926695,54,4,0
1390,20.9012615836616,32.9693795233478,3,4,1
1391,16.837418683250316,57.888907765917466,98,4,0
1392,19.24394762718852,65.19005269991996,9,5,0
1393,27.994348713900443,23.190961056406817,46,5,0
1394,23.425079410782157,86.21796228919195,74,5,0
1395,35.72208414706523,78.95157636552668,13,1,0
1396,25.772188091545146,40.76287375099652,37,5,0
1397,21.217856814690748,25.403127115852758,11,4,0
1398,30.42862466510075,31.89209512533401,44,2,0
1399,32.669430422136145,28.886108962848088,16,5,0
1400,19.176047697523746,28.62986455092628,79,2,0
1401,19.190480407207943,56.29931820660138,34,4,0
1402,15.916785673338575,37.20932097453802,65,5,1
1403,33.41005037664101,45.069780157040114,74,1,1
1404,31.595113190545128,89.26537333690257,40,1,0
1405,26.865771893745347,67.90199742477412,66,2,0
1406,36.10426122422993,86.42864669329009,28,1,0
1407,35.14175382375133,29.978958852318094,17,1,0
1408,29.633859109918802,46.74976323827985,19,1,1
1409,36.70678201283147,58.8312262297648,13,4,0
1410,20.146030250919207,25.373064332211662,33,1,0
1411,17.7979904849432,20.29312105395705,48,3,1
1412,21.74374028792474,66.93040336578423,53,5,0
1413,16.427171402232872,64.92736617610048,30,1,0
1414,28.2792382000258,48.75521669997282,57,1,0
1415,38.41514230737404,54.27508532224228,41,1,0
1416,15.983588516712741,49.08101004144628,57,3,0
1417,18.052747850250668,21.68035313914222,81,1,0
1418,26.30497570708588,43.47601243522237,29,1,0
1419,38.34687543819762,32.39575787781029,24,5,0
1420,22.903902624418762,26.889693237095813,62,3,0
1421,27.68087021720981,86.97043037225448,18,3,0
1422,16.0393214762598,61.95518075295159,71,1,0
1423,18.70858002405222,71.00593989656218,91,3,0
1424,39.665753073971175,42.07546202862822,7,2,0
1425,39.127967410901135,47.52029906458107,94,3,0
1426,15.123499523360241,36.58467957277064,2,3,0
1427,38.79529463558097,26.78759696757973,66,3,0
1428,30.97799844538751,32.532214620910864,85,4,0
1429,36.697957363000555,75.825983170754,80,4,0
1430,26.368496390846477,67.4282063628643,99,4,0
1431,27.889900714481257,58.28502131898338,16,3,0
1432,27.221164506423005,53.256291100673764,13,2,0
1433,31.67160643865261,84.57039985592871,8,3,0
1434,18.49128136890782,25.09144634450679,61,1,1
1435,15.749339746816949,39.64205692665412,93,2,0
1436,22.698248539779772,44.49564974994998,20,4,0
1437,32.61701906841617,74.76980685489515,75,5,0
1438,20.04633630307371,89.47602341133799,36,2,0
1439,31.835810833122935,36.846936033000716,95,4,0
1440,39.24780115268176,81.20151338959565,10,2,0
1441,17.34751789473546,78.14359323022539,19,2,0
1442,31.815052955628158,35.72601783492367,34,3,0
1443,26.093755482614277,47.95328061394558,52,1,1
1444,36.703556359437634,48.677100850476336,46,5,0
1445,19.428744736184647,88.47544679685909,74,4,0
1446,32.315648805654114,32.66243309652288,51,2,1
1447,35.95288224120276,75.94105797733474,7,5,0
1448,38.61535548685058,43.39348999211769,3,2,1
1449,32.081200707241145,71.16092420433122,26,1,0
1450,27.429369100210682,49.4007703006964,43,5,0
1451,30.446181005030347,60.4851834181578,39,4,0
1452,36.72262461196796,78.28282413282918,46,2,0
1453,29.265243665970743,76.29158954887188,93,1,1
1454,15.75967649242092,80.64962284777901,43,5,0
1455,38.273717387674445,24.17321277412613,47,2,0
1456,32.23816877578903,68.44353871278213,90,2,1
1457,31.912834644431165,29.7991163705234,84,4,0
1458,20.39187880994293,49.10729976128877,51,1,1
1459,31.47213675581643,58.40118905382819,83,3,0
1460,24.846610141353963,48.19176393227815,67,2,0
1461,31.280824426037302,56.37281730621052,10,5,0
1462,17.664825757699766,89.75684161590334,76,4,0
1463,31.4461326150759,29.465211959899833,72,4,0
1464,39.985343144266665,67.28192317354979,3,2,1
1465,16.2053009715139,47.720067646993066,75,2,1
1466,39.429354605532936,29.310685923513013,72,2,0
1467,25.172699018071768,31.111573436201667,76,3,0
1468,36.76883625843148,86.44911743719318,47,2,1
1469,34.559637101456836,81.57210476982334,25,1,0
1470,29.175406524666695,83.49293722905153,76,5,0
1471,33.46123023128317,89.40729430791706,38,2,0
1472,36.962889032533695,34.582077300596254,91,3,1
1473,25.103508041275823,44.88075361548432,57,5,0
1474,23.175829039080966,66.84533209474067,18,4,0
1475,31.689834639089618,53.86617779024531,87,2,0
1476,35.19614854853147,49.287267336483346,82,5,0
1477,34.057128369415395,45.04678745349152,76,4,1
1478,34.94534122146587,61.56464423604165,76,3,1
1479,25.889582870323324,60.29154000480574,57,1,0
1480,35.445855404375536,31.302048384496807,27,2,0
1481,18.00522638426521,53.021788626290736,65,1,1
1482,28.61222744902124,58.743024334689494,9,3,0
1483,15.143966512453039,59.92008571119733,85,5,0
1484,23.114645747506756,34.70750350386463,76,5,1
1485,24.161538371784946,71.95899745766008,57,3,0
1486,24.904317290231383,21.763936637474874,72,3,0
1487,32.38668016724655,44.83822988802139,96,2,0
1488,24.713952531758643,74.61488539749435,13,4,0
1489,26.217340565563266,59.47250447387816,83,1,0
1490,20.938603271858184,38.28137027576022,14,1,0
1491,24.3312947907335,68.64671835401333,95,5,1
1492,20.681740681578788,59.71736609092514,32,5,0
1493,16.829898094211092,75.7370526619471,16,2,0
1494,30.086214834534445,71.45176303328763,23,3,0
1495,31.705319963875407,62.70755454253643,29,1,0
1496,30.487258650240364,54.17243727175698,61,2,0
1497,26.58735109501431,29.32274879672664,12,5,0
1498,24.494644504480746,38.29331125197686,61,5,0
1499,36.583341239295635,49.33696310419597,46,1,0
1500,27.97704462840545,61.95095009044721,15,5,0
1501,26.979546940743276,55.95954986507134,65,5,0
1502,15.641051645160893,40.172916817167064,80,4,0
1503,23.53119569065391,20.45250504527974,95,3,0
1504,24.504890469646426,54.736745533056975,42,5,0
1505,24.97056952242251,39.99381919935702,7,4,0
1506,29.504309230683305,71.42258104973746,2,2,0
1507,28.34006366817196,21.676238568933844,11,5,0
1508,30.197627319836116,60.93794679140536,83,2,1
1509,34.1220815385532,85.90319662542458,15,5,0
1510,35.324643467902334,32.20864869780497,77,1,0
1511,32.95307690566236,53.01546435254168,79,4,0
1512,38.88809239887337,26.39953942719967,58,4,0
1513,15.45581456690904,63.797733858294684,48,1,1
1514,19.894449642088652,58.53721764173579,62,3,0
1515,15.189071874453553,48.51558669489826,61,4,0
1516,31.186867853865074,56.49639150316189,48,2,0
1517,37.450763723749674,82.76022609283072,50,4,0
1518,21.087057414407482,33.74060116177469,32,3,0
1519,38.175863619907666,21.579515819374308,29,2,1
1520,16.50668475723902,80.31654192893707,58,2,0
1521,38.36090067013786,60.39819576715345,75,1,0
1522,23.790567180990863,82.34609188232898,14,5,0
1523,17.53552071123041,61.78616563892208,81,1,0
1524,27.146793979658142,76.71127629717918,91,5,0
1525,21.4194141930127,50.07713543486035,22,1,0
1526,22.12182254904807,72.49019519017881,77,5,0
1527,22.682249123157163,83.91290268228991,93,4,0
1528,35.075647445816585,60.048607460554436,96,2,0
1529,28.47903191688136,32.65496053936657,44,5,0
1530,22.782692478900092,38.815833052113874,61,4,0
1531,30.25834458277296,33.9051203828184,78,3,0
1532,32.90376685557984,37.2799919317013,70,1,1
1533,21.815600018338344,41.44908145457255,14,3,0
1534,25.33872753813379,58.85936507272319,45,4,0
1535,18.04715233342369,61.159414062468294,63,3,0
1536,19.52873373836701,49.85498230693028,45,3,0
1537,32.02794634912457,63.07945458745848,55,4,0
1538,19.535958692390672,25.710244792795613,43,2,1
1539,28.129084591676502,26.1451765940712,74,5,0
1540,32.72615654306082,32.028062225036095,28,1,0
1541,17.671923077368596,56.26542486282413,94,5,0
1542,29.182805490722586,34.97962750888195,61,1,1
1543,21.414069592534094,39.829908244480414,88,5,0
1544,39.0731718809395,48.02189853210959,51,3,0
1545,27.08864116799812,76.83062868072659,53,2,1
1546,35.14981374437895,20.97034951390021,87,3,0
1547,28.755663553906544,65.45651741656357,56,2,0
1548,16.085313321370478,66.82135717284797,82,4,0
1549,30.828784389850558,75.90590462496456,65,1,0
1550,38.78508355516642,85.29270573422193,21,1,0
1551,30.040295503658278,21.409649426450287,19,4,0
1552,35.47972148566976,30.764859385925135,32,5,0
1553,37.1051615837102,82.03199058391951,71,4,0
1554,20.701994298723314,52.09629935309108,24,4,0
1555,20.301120997705667,59.521344725342445,45,2,0
1556,30.274524721274794,66.41190426062032,72,4,0
1557,25.27571174516762,67.53466231469461,97,1,1
1558,35.99653257166801,85.22182823215557,56,3,1
1559,37.50057808495028,89.78645921881687,86,2,1
1560,23.83553448256795,70.41102226516583,4,2,0
1561,20.92176397436205,40.10548464436056,54,5,0
1562,34.51313788109655,81.58266816060404,60,3,1
1563,21.870150888703403,23.44546401785331,88,2,1
1564,35.56535796284196,36.175659701214734,7,4,0
1565,25.59345634121907,82.81700022246004,15,2,0
1566,31.68874748228676,37.93340601075485,47,2,0
1567,17.388382845866705,35.445574173522395,60,2,0
1568,30.596483116914325,29.668770519817308,14,5,0
1569,26.294191968430727,80.13782303528416,64,2,0
1570,29.665211579386852,55.00407814337607,21,2,0
1571,19.200355193621586,67.24252421379083,2,5,0
1572,33.42184362360455,36.734646885252076,53,3,0
1573,36.569926938580714,73.06282947078515,13,1,0
1574,20.418495002269392,73.2003881473469,35,5,1
1575,17.392863888004044,41.88186174358101,81,5,0
1576,15.59096465115841,48.7477843107198,81,2,0
1577,31.04928751108165,34.67831942011406,66,2,0
1578,30.17735090221952,88.3592716326033,9,1,0
1579,28.66743531785175,65.19218039408881,48,2,0
1580,20.798677402899386,85.41807165008609,64,4,0
1581,24.77264989763787,41.23698805403932,90,2,0
1582,29.861908379654324,74.73236390978228,56,2,0
1583,27.419171471479235,73.61010507193194,26,4,0
1584,39.694638005372184,68.4158956306579,74,1,0
1585,18.410993813918328,87.59472826867604,4,4,0
1586,32.37861385118984,47.54887352744208,70,5,1
1587,25.107969202607304,29.150212651283013,82,4,0
1588,25.70499037314037,67.01962014708425,56,3,0
1589,32.939944141454404,71.05168603340442,92,5,0
1590,32.31090378310924,60.25424014211703,14,2,0
1591,39.781399842554706,34.47725251933774,98,5,0
1592,18.20985723635313,55.31191591685488,100,1,0
1593,17.60274123460416,41.85328155983906,75,1,0
1594,33.108470428218524,49.92265697166823,29,4,0
1595,29.459672925160227,65.16530030912648,19,5,1
1596,21.854016663995147,72.16503198835841,36,2,1
1597,16.985484224724665,36.25572836309402,2,1,0
1598,17.141456239910763,48.37277524528673,72,2,0
1599,37.35477186660296,38.84130996941404,40,3,0
1600,19.796683117968573,33.90421297033084,38,1,0
1601,23.084289052888018,74.83710539970869,25,4,0
1602,20.6664100556747,83.64768861058947,1,3,0
1603,23.87490764579843,45.91625299792037,22,5,0
1604,16.735596068652335,72.58952470616367,22,2,0
1605,27.976494772706758,82.78967025550878,84,1,0
1606,16.690314089805373,79.2286947371162,15,3,0
1607,35.00891269555904,32.79693719774581,8,3,0
1608,20.842802047760827,86.9404317059353,12,1,0
1609,28.500297865112763,46.36735083006237,27,5,0
1610,37.00197718903645,43.74684628216855,26,5,0
1611,31.271934226179855,24.370192909444626,50,4,0
1612,28.323944663783383,54.03215578734181,63,5,0
1613,23.10834382788439,27.63095309486501,51,4,0
1614,23.32504782645495,37.397787464919816,80,3,1
1615,31.737173879954753,42.185983523709695,37,1,1
1616,39.85348403052919,76.61784264441789,99,5,0
1617,31.545979746234465,81.28420552771276,64,4,0
1618,28.944585434250623,41.172642222302876,17,3,0
1619,33.26626275598115,80.10886848712018,62,5,0
1620,26.630140307092955,80.00616561588538,50,2,1
1621,16.50355856501963,73.52556652694115,8,3,0
1622,29.057420396947744,30.26865798106271,12,5,1
1623,38.9406321126345,68.32259928305103,39,3,0
1624,19.38257355894149,86.15168452063982,54,1,0
1625,32.25012227051664,67.777833513701,78,1,0
1626,20.02334221647641,43.213179437548376,42,1,0
1627,28.39569211182703,55.04055222015819,43,2,0
1628,17.41691124116799,65.20075303457375,67,1,0
1629,26.25927340645463,55.73992861099525,32,2,0
1630,33.90408322238115,28.396705921167886,23,1,0
1631,23.68928810597455,41.844483125641446,35,3,0
1632,31.62279311218045,76.16772213875427,9,5,0
1633,34.88624901974323,80.29926322668622,99,5,0
1634,38.17944548698632,29.611002290089914,19,1,0
1635,20.866052046386336,86.66707266791072,74,5,0
1636,24.982897895232703,43.017583249402655,11,1,0
1637,18.810400333260436,66.3619617111504,61,1,1
1638,39.81208755395938,72.62776021696769,17,4,0
1639,38.17502419810738,76.83623642465184,93,4,0
1640,28.49892825701399,86.20247915581511,100,4,0
1641,36.050832359410535,41.90436836201758,62,2,0
1642,28.023949431801057,80.09545181860881,83,4,0
1643,30.589642200068994,29.21808324053449,24,1,0
1644,17.228110802900417,69.35286344475149,11,3,0
1645,33.8817605124202,71.93844106597902,20,4,0
1646,18.19283709088087,67.44062688409244,24,4,0
1647,35.65169075631321,37.662031529460705,10,3,0
1648,34.55070219175965,81.11302029106423,63,1,1
1649,32.71861744357441,31.82009243592765,72,2,1
1650,15.904009513119053,23.754435406458157,49,4,0
1651,22.578208898633214,70.22254934283384,61,3,0
1652,21.577814247771073,53.28330006629136,88,1,0
1653,24.003410186787978,79.43686139710732,98,5,0
1654,17.191068669095962,46.83779987407813,95,2,0
1655,38.42394557577657,31.779501195539897,48,3,0
1656,28.845056017809405,78.55095347289088,13,3,0
1657,22.638107766450588,58.42367421480502,0,3,0
1658,24.924537926857084,33.243705467324844,80,4,0
1659,26.18006351262089,70.4268799010512,24,5,0
1660,30.014858334015432,55.777954694265034,58,2,0
1661,27.891985692412444,62.301908756822385,71,1,0
1662,37.98479933036043,52.26288367446073,68,1,0
1663,27.424087072645754,78.00962886726045,4,5,0
1664,39.80395037058282,78.06939009781348,98,3,0
1665,36.28562394362739,69.65721752770703,18,3,0
1666,20.212762858933395,27.37809641775236,22,3,0
1667,38.264880366097906,78.71977033328483,8,3,0
1668,17.909159947136903,66.9709086373037,93,3,0
1669,35.43624271227979,68.79169162030097,49,5,0
1670,24.515582336914502,45.40879882827102,15,4,0
1671,36.94935801112673,81.54956893099046,32,2,0
1672,36.701417252686255,70.77601201644002,1,3,0
1673,35.14813500294053,27.881332657043615,13,4,1
1674,34.750760907676536,48.544462408431386,0,1,0
1675,22.61697847745102,82.04662533720992,89,5,0
1676,17.022982076281306,23.30376911881653,57,4,0
1677,25.07450446912904,87.29916337494346,88,3,0
1678,19.338112874662716,67.5413797823694,15,3,0
1679,32.37377722256154,64.19631843503636,78,3,0
1680,23.65249316344464,38.939147954159395,89,4,0
1681,39.39025502149787,37.415425211742395,46,3,1
1682,31.0243019336333,85.94407536420168,43,4,0
1683,35.56201409085902,40.87907179638859,79,3,0
1684,18.31311681854621,74.28537077032996,13,1,0
1685,36.550362056815565,47.51852587449554,92,1,0
1686,38.068929762834856,29.74778495492928,23,2,0
1687,27.176547970473397,20.750070838675125,54,3,0
1688,30.156323443774436,58.098013591067556,14,3,0
1689,34.120245022574885,88.30451729842528,82,4,0
1690,19.370965681510313,45.83953356664431,71,4,0
1691,27.56415191158606,45.003463379513136,33,3,0
1692,24.966575694307828,44.086413249460946,1,2,0
1693,18.659349804056227,56.43806861134009,26,3,0
1694,24.188360557288284,50.84654183970055,73,4,0
1695,16.70430773463734,81.59402387089102,98,3,1
1696,15.645297673737174,55.38645542064432,86,4,0
1697,18.379157228870568,55.54304867319981,71,3,0
1698,39.07787778972934,29.686011630438962,91,5,0
1699,28.738238397375426,88.79176786372702,22,4,0
1700,39.1455540288305,37.49810236081808,67,2,0
1701,25.8124469582533,25.135484722172187,13,5,0
1702,22.79540332713149,66.42023742826461,62,3,0
1703,27.653546571006103,61.67564591098109,92,4,0
1704,25.98779221582275,49.060195779492204,64,5,0
1705,17.6416171065436,49.553456371647464,67,2,1
1706,31.020657867255157,74.95447447325019,62,4,1
1707,20.40095456273999,33.69988480697543,95,5,0
1708,30.48969887244574,77.41773232614227,96,5,0
1709,31.255027309953835,65.41229797265127,89,5,0
1710,18.800621328216202,49.32788416456671,80,1,1
1711,16.533740677766705,52.0620031608708,86,3,0
1712,34.519039651711,37.9653045030267,63,4,0
1713,26.495010594233005,72.64800328878823,31,4,0
